area,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E00042917,Does not apply,16,0,0,5,16,14,167
E00042917,Living alone,0,0,0,0,0,0,0
E00042917,Living in another household type,0,0,0,0,0,0,0
E00042917,all student household,0,0,0,0,0,0,0
E00042917,communal establishment: Other,0,0,0,0,0,0,0
E00042917,communal establishment: University,0,0,0,0,0,0,0
E00042917,parents,0,35,5,4,1,0,0
E00042918,Does not apply,22,0,1,12,11,21,193
E00042918,Living alone,0,0,0,0,0,0,0
E00042918,Living in another household type,0,3,1,0,0,0,1
E00042918,all student household,0,0,0,0,0,0,1
E00042918,communal establishment: Other,0,0,0,0,0,0,0
E00042918,communal establishment: University,0,0,0,0,0,0,0
E00042918,parents,0,46,4,2,0,0,0
E00042919,Does not apply,32,0,0,2,12,29,163
E00042919,Living alone,0,0,0,0,0,0,0
E00042919,Living in another household type,0,1,0,0,1,0,0
E00042919,all student household,0,0,0,0,0,0,1
E00042919,communal establishment: Other,0,0,0,0,0,0,0
E00042919,communal establishment: University,0,0,0,0,0,0,0
E00042919,parents,0,64,8,5,2,0,0
E00042920,Does not apply,27,0,4,10,17,22,156
E00042920,Living alone,0,0,0,0,0,0,0
E00042920,Living in another household type,0,1,0,0,0,0,0
E00042920,all student household,0,0,0,0,0,0,0
E00042920,communal establishment: Other,0,0,0,0,0,0,0
E00042920,communal establishment: University,0,0,0,0,0,0,0
E00042920,parents,0,87,5,2,0,0,0
E00042921,Does not apply,31,1,0,8,18,25,166
E00042921,Living alone,0,0,0,0,0,0,0
E00042921,Living in another household type,0,9,0,0,0,1,0
E00042921,all student household,0,0,0,0,0,0,1
E00042921,communal establishment: Other,0,0,0,0,0,0,0
E00042921,communal establishment: University,0,0,0,0,0,0,0
E00042921,parents,0,68,10,1,0,0,0
E00042922,Does not apply,17,0,2,6,12,14,175
E00042922,Living alone,0,0,0,0,0,0,0
E00042922,Living in another household type,0,0,0,0,1,1,0
E00042922,all student household,0,0,0,0,0,0,0
E00042922,communal establishment: Other,0,0,0,0,0,0,0
E00042922,communal establishment: University,0,0,0,0,0,0,0
E00042922,parents,0,36,5,3,3,0,0
E00042923,Does not apply,19,1,2,6,19,17,167
E00042923,Living alone,0,0,0,0,0,0,1
E00042923,Living in another household type,0,0,0,0,1,0,4
E00042923,all student household,0,0,0,0,0,0,0
E00042923,communal establishment: Other,0,0,0,0,0,0,0
E00042923,communal establishment: University,0,0,0,0,0,0,0
E00042923,parents,0,41,6,9,0,1,0
E00042924,Does not apply,22,0,1,8,12,16,133
E00042924,Living alone,0,0,0,1,0,0,0
E00042924,Living in another household type,0,0,0,0,0,0,0
E00042924,all student household,0,0,0,0,0,2,0
E00042924,communal establishment: Other,0,0,0,0,0,0,0
E00042924,communal establishment: University,0,0,0,0,0,0,0
E00042924,parents,0,49,4,5,1,0,0
E00042925,Does not apply,19,0,0,4,2,18,175
E00042925,Living alone,0,0,0,0,0,0,0
E00042925,Living in another household type,0,0,0,0,0,0,0
E00042925,all student household,0,0,0,0,0,0,1
E00042925,communal establishment: Other,0,0,0,0,0,0,0
E00042925,communal establishment: University,0,0,0,0,0,0,0
E00042925,parents,0,54,5,4,1,0,0
E00042926,Does not apply,19,0,2,7,12,16,175
E00042926,Living alone,0,0,0,0,0,0,0
E00042926,Living in another household type,0,1,0,0,0,0,0
E00042926,all student household,0,0,0,0,0,0,0
E00042926,communal establishment: Other,0,0,0,0,0,0,1
E00042926,communal establishment: University,0,0,0,0,0,0,0
E00042926,parents,0,40,4,4,0,0,0
E00042927,Does not apply,11,0,0,4,10,17,164
E00042927,Living alone,0,0,0,0,0,0,0
E00042927,Living in another household type,0,0,0,0,1,1,2
E00042927,all student household,0,0,0,0,0,0,0
E00042927,communal establishment: Other,0,0,0,0,0,0,0
E00042927,communal establishment: University,0,0,0,0,0,0,0
E00042927,parents,0,39,6,2,1,1,0
E00042928,Does not apply,22,0,1,3,18,23,230
E00042928,Living alone,0,0,0,0,0,0,0
E00042928,Living in another household type,0,1,0,0,0,0,1
E00042928,all student household,0,0,0,0,0,0,0
E00042928,communal establishment: Other,0,0,0,0,0,0,0
E00042928,communal establishment: University,0,0,0,0,0,0,0
E00042928,parents,0,26,2,3,2,1,0
E00042929,Does not apply,10,0,1,0,9,11,184
E00042929,Living alone,0,0,0,0,0,0,0
E00042929,Living in another household type,0,0,0,0,0,2,0
E00042929,all student household,0,0,0,0,0,0,0
E00042929,communal establishment: Other,0,0,0,0,0,0,0
E00042929,communal establishment: University,0,0,0,0,0,0,0
E00042929,parents,0,9,1,1,1,0,0
E00042930,Does not apply,11,0,0,6,5,11,142
E00042930,Living alone,0,0,0,0,0,0,0
E00042930,Living in another household type,0,0,0,0,0,0,0
E00042930,all student household,0,0,0,4,0,0,1
E00042930,communal establishment: Other,0,0,0,0,0,0,0
E00042930,communal establishment: University,0,0,0,0,0,0,0
E00042930,parents,0,28,2,1,1,0,0
E00042931,Does not apply,12,0,0,5,11,10,194
E00042931,Living alone,0,0,0,0,0,0,0
E00042931,Living in another household type,0,0,0,0,0,1,0
E00042931,all student household,0,0,0,0,0,0,1
E00042931,communal establishment: Other,0,0,0,0,0,0,0
E00042931,communal establishment: University,0,0,0,0,0,0,0
E00042931,parents,0,31,6,4,0,0,0
E00042932,Does not apply,11,0,0,3,9,14,206
E00042932,Living alone,0,0,0,0,0,0,0
E00042932,Living in another household type,0,1,1,0,0,0,0
E00042932,all student household,0,0,0,0,0,0,0
E00042932,communal establishment: Other,0,0,0,0,0,0,0
E00042932,communal establishment: University,0,0,0,0,0,0,0
E00042932,parents,0,27,3,2,1,0,0
E00042934,Does not apply,8,0,0,2,11,11,221
E00042934,Living alone,0,0,0,0,0,0,0
E00042934,Living in another household type,0,0,0,1,0,0,1
E00042934,all student household,0,0,0,0,0,0,0
E00042934,communal establishment: Other,0,0,0,0,0,0,0
E00042934,communal establishment: University,0,0,0,0,0,0,0
E00042934,parents,0,16,4,4,2,0,0
E00042935,Does not apply,13,0,0,2,10,11,175
E00042935,Living alone,0,0,0,0,0,0,0
E00042935,Living in another household type,0,0,0,0,0,0,0
E00042935,all student household,0,0,0,0,0,0,0
E00042935,communal establishment: Other,0,0,0,0,0,0,0
E00042935,communal establishment: University,0,0,0,0,0,0,0
E00042935,parents,0,30,2,2,1,0,0
E00042937,Does not apply,8,1,0,3,5,22,157
E00042937,Living alone,0,0,0,0,0,0,1
E00042937,Living in another household type,0,0,0,0,0,0,0
E00042937,all student household,0,0,0,0,0,0,0
E00042937,communal establishment: Other,0,0,0,0,0,0,0
E00042937,communal establishment: University,0,0,0,0,0,0,0
E00042937,parents,0,15,3,1,0,0,0
E00042939,Does not apply,8,0,1,0,11,15,211
E00042939,Living alone,0,0,0,0,0,0,0
E00042939,Living in another household type,0,0,0,0,0,0,1
E00042939,all student household,0,0,0,0,0,0,0
E00042939,communal establishment: Other,0,0,0,0,0,0,0
E00042939,communal establishment: University,0,0,0,0,0,0,0
E00042939,parents,0,35,4,4,3,0,0
E00042940,Does not apply,3,0,1,8,6,14,192
E00042940,Living alone,0,0,0,0,0,0,0
E00042940,Living in another household type,0,0,0,0,0,1,0
E00042940,all student household,0,0,0,0,0,0,0
E00042940,communal establishment: Other,0,0,0,0,0,0,0
E00042940,communal establishment: University,0,0,0,0,0,0,0
E00042940,parents,0,30,3,1,1,0,0
E00042941,Does not apply,13,0,1,5,18,21,197
E00042941,Living alone,0,0,0,0,0,0,0
E00042941,Living in another household type,0,0,0,1,0,0,0
E00042941,all student household,0,0,0,0,0,0,0
E00042941,communal establishment: Other,0,0,0,0,0,0,0
E00042941,communal establishment: University,0,0,0,0,0,0,0
E00042941,parents,0,22,6,4,3,0,0
E00042942,Does not apply,18,0,1,3,6,18,194
E00042942,Living alone,0,0,0,0,0,0,0
E00042942,Living in another household type,0,0,0,1,0,0,0
E00042942,all student household,0,0,0,0,0,0,1
E00042942,communal establishment: Other,0,0,0,0,0,0,0
E00042942,communal establishment: University,0,0,0,0,0,0,0
E00042942,parents,0,21,2,2,0,0,0
E00042943,Does not apply,17,0,0,7,10,16,222
E00042943,Living alone,0,0,0,0,0,0,0
E00042943,Living in another household type,0,0,0,0,0,1,1
E00042943,all student household,0,0,0,0,0,0,0
E00042943,communal establishment: Other,0,0,0,0,0,0,0
E00042943,communal establishment: University,0,0,0,0,0,0,0
E00042943,parents,0,33,8,1,0,0,0
E00042944,Does not apply,15,0,0,3,8,7,192
E00042944,Living alone,0,0,0,0,0,0,0
E00042944,Living in another household type,0,0,0,0,0,1,1
E00042944,all student household,0,0,0,0,0,0,0
E00042944,communal establishment: Other,0,0,0,0,0,0,0
E00042944,communal establishment: University,0,0,0,0,0,0,0
E00042944,parents,0,18,2,1,0,0,2
E00042945,Does not apply,4,0,0,2,7,2,179
E00042945,Living alone,0,0,0,0,0,0,0
E00042945,Living in another household type,0,0,0,0,0,0,1
E00042945,all student household,0,0,0,0,0,0,0
E00042945,communal establishment: Other,0,0,0,0,0,0,0
E00042945,communal establishment: University,0,0,0,0,0,0,0
E00042945,parents,0,20,3,2,0,0,0
E00042946,Does not apply,25,0,0,13,15,21,178
E00042946,Living alone,0,0,0,0,0,0,0
E00042946,Living in another household type,0,1,0,0,0,0,2
E00042946,all student household,0,0,0,0,0,0,0
E00042946,communal establishment: Other,0,0,0,0,0,0,0
E00042946,communal establishment: University,0,0,0,0,0,0,0
E00042946,parents,0,67,12,5,1,0,0
E00042947,Does not apply,5,0,1,2,9,17,168
E00042947,Living alone,0,0,0,0,0,0,0
E00042947,Living in another household type,0,0,0,0,0,0,0
E00042947,all student household,0,0,0,0,0,0,0
E00042947,communal establishment: Other,0,0,0,0,0,0,0
E00042947,communal establishment: University,0,0,0,0,0,0,0
E00042947,parents,0,19,0,0,0,0,0
E00042948,Does not apply,24,0,1,6,6,13,240
E00042948,Living alone,0,0,0,0,3,0,0
E00042948,Living in another household type,0,0,0,0,0,0,0
E00042948,all student household,0,0,0,0,0,0,0
E00042948,communal establishment: Other,0,0,0,0,0,0,0
E00042948,communal establishment: University,0,0,0,0,0,0,0
E00042948,parents,0,55,6,4,4,0,1
E00042949,Does not apply,4,0,0,3,9,8,203
E00042949,Living alone,0,0,0,0,0,0,0
E00042949,Living in another household type,0,0,0,0,0,1,0
E00042949,all student household,0,0,0,0,0,0,0
E00042949,communal establishment: Other,0,0,0,0,0,0,0
E00042949,communal establishment: University,0,0,0,0,0,0,0
E00042949,parents,0,29,2,2,2,1,0
E00042950,Does not apply,25,0,0,2,10,15,136
E00042950,Living alone,0,0,0,0,0,0,0
E00042950,Living in another household type,0,1,0,0,1,0,1
E00042950,all student household,0,0,0,0,0,0,0
E00042950,communal establishment: Other,0,0,0,0,0,0,0
E00042950,communal establishment: University,0,0,0,0,0,0,0
E00042950,parents,0,31,3,1,0,0,0
E00042951,Does not apply,28,0,2,2,15,15,273
E00042951,Living alone,0,0,0,0,0,0,0
E00042951,Living in another household type,0,0,0,0,0,0,1
E00042951,all student household,0,0,0,0,0,0,0
E00042951,communal establishment: Other,0,0,0,0,0,0,0
E00042951,communal establishment: University,0,0,0,0,0,0,0
E00042951,parents,0,64,11,1,0,0,0
E00042952,Does not apply,11,0,0,2,1,15,218
E00042952,Living alone,0,0,0,0,0,0,0
E00042952,Living in another household type,0,1,0,0,0,0,0
E00042952,all student household,0,0,0,0,0,0,0
E00042952,communal establishment: Other,0,0,0,0,0,0,0
E00042952,communal establishment: University,0,0,0,0,0,0,0
E00042952,parents,0,27,3,5,0,0,0
E00042953,Does not apply,24,0,1,8,20,18,201
E00042953,Living alone,0,0,0,0,0,0,0
E00042953,Living in another household type,0,0,0,0,1,1,0
E00042953,all student household,0,0,0,0,0,0,2
E00042953,communal establishment: Other,0,0,0,0,0,0,0
E00042953,communal establishment: University,0,0,0,0,0,0,0
E00042953,parents,0,25,6,0,1,1,0
E00042954,Does not apply,5,0,0,2,9,9,166
E00042954,Living alone,0,0,0,0,0,0,0
E00042954,Living in another household type,0,2,0,0,0,0,0
E00042954,all student household,0,0,0,0,0,0,0
E00042954,communal establishment: Other,0,0,0,0,0,0,0
E00042954,communal establishment: University,0,0,0,0,0,0,0
E00042954,parents,0,16,5,1,2,0,0
E00042955,Does not apply,11,0,2,8,18,12,165
E00042955,Living alone,0,0,0,0,0,1,0
E00042955,Living in another household type,0,0,0,0,0,0,0
E00042955,all student household,0,0,0,0,0,0,0
E00042955,communal establishment: Other,0,0,0,0,0,0,0
E00042955,communal establishment: University,0,0,0,0,0,0,0
E00042955,parents,0,31,6,0,0,0,0
E00042956,Does not apply,15,0,1,9,10,13,182
E00042956,Living alone,0,0,1,0,0,0,0
E00042956,Living in another household type,0,1,0,0,0,0,0
E00042956,all student household,0,0,0,0,0,0,0
E00042956,communal establishment: Other,0,0,0,0,0,0,0
E00042956,communal establishment: University,0,0,0,0,0,0,0
E00042956,parents,0,35,1,0,0,0,0
E00042957,Does not apply,6,0,0,1,14,13,181
E00042957,Living alone,0,0,0,0,1,0,0
E00042957,Living in another household type,0,0,0,0,0,0,0
E00042957,all student household,0,0,0,0,0,0,0
E00042957,communal establishment: Other,0,0,0,0,0,0,0
E00042957,communal establishment: University,0,0,0,0,0,0,0
E00042957,parents,0,30,2,2,0,0,0
E00042958,Does not apply,19,0,0,2,8,19,192
E00042958,Living alone,0,0,0,0,0,0,0
E00042958,Living in another household type,0,0,0,0,1,0,0
E00042958,all student household,0,0,0,0,0,0,0
E00042958,communal establishment: Other,0,0,0,0,0,0,0
E00042958,communal establishment: University,0,0,0,0,0,0,0
E00042958,parents,0,21,4,2,2,0,0
E00042959,Does not apply,5,0,1,1,7,5,232
E00042959,Living alone,0,0,0,0,0,0,0
E00042959,Living in another household type,0,0,0,0,0,0,1
E00042959,all student household,0,0,0,0,0,0,0
E00042959,communal establishment: Other,0,0,0,0,0,0,0
E00042959,communal establishment: University,0,0,0,0,0,0,0
E00042959,parents,0,26,6,4,2,0,0
E00042960,Does not apply,17,0,1,2,10,16,206
E00042960,Living alone,0,0,0,0,0,0,0
E00042960,Living in another household type,0,0,0,0,0,0,0
E00042960,all student household,0,0,0,0,0,0,0
E00042960,communal establishment: Other,0,0,0,0,0,0,0
E00042960,communal establishment: University,0,0,0,0,0,0,0
E00042960,parents,0,42,7,0,1,0,0
E00042961,Does not apply,14,0,0,4,11,17,192
E00042961,Living alone,0,0,0,0,0,0,0
E00042961,Living in another household type,0,1,0,0,1,0,0
E00042961,all student household,0,0,0,0,0,0,0
E00042961,communal establishment: Other,0,0,0,0,0,0,0
E00042961,communal establishment: University,0,0,0,0,0,0,0
E00042961,parents,0,78,10,3,0,0,0
E00042962,Does not apply,18,0,0,6,8,10,127
E00042962,Living alone,0,0,0,0,0,0,0
E00042962,Living in another household type,0,3,0,0,0,0,1
E00042962,all student household,0,0,0,0,0,0,0
E00042962,communal establishment: Other,0,0,0,0,0,0,0
E00042962,communal establishment: University,0,0,0,0,0,0,0
E00042962,parents,0,85,4,8,1,0,0
E00042963,Does not apply,6,0,0,4,6,13,142
E00042963,Living alone,0,0,0,0,0,0,0
E00042963,Living in another household type,0,0,0,0,0,0,0
E00042963,all student household,0,0,0,0,0,0,0
E00042963,communal establishment: Other,0,0,0,0,0,0,0
E00042963,communal establishment: University,0,0,0,0,0,0,0
E00042963,parents,0,25,3,0,0,0,0
E00042964,Does not apply,18,0,0,1,13,22,168
E00042964,Living alone,0,0,0,0,0,1,0
E00042964,Living in another household type,0,1,0,1,1,0,0
E00042964,all student household,0,0,0,0,0,0,0
E00042964,communal establishment: Other,0,0,0,0,0,0,0
E00042964,communal establishment: University,0,0,0,0,0,0,0
E00042964,parents,0,39,3,0,0,0,0
E00042965,Does not apply,9,0,1,7,12,16,192
E00042965,Living alone,0,0,0,0,0,0,0
E00042965,Living in another household type,0,0,0,1,0,0,0
E00042965,all student household,0,0,0,0,0,0,0
E00042965,communal establishment: Other,0,0,0,0,0,0,0
E00042965,communal establishment: University,0,0,0,0,0,0,0
E00042965,parents,0,51,4,7,0,1,0
E00042966,Does not apply,18,0,0,4,11,24,152
E00042966,Living alone,0,0,0,0,1,0,0
E00042966,Living in another household type,0,2,1,0,0,0,2
E00042966,all student household,0,0,0,0,0,0,0
E00042966,communal establishment: Other,0,0,0,0,0,0,0
E00042966,communal establishment: University,0,0,0,0,0,0,0
E00042966,parents,0,33,4,5,2,0,0
E00042967,Does not apply,17,0,2,10,11,21,183
E00042967,Living alone,0,0,2,1,1,0,0
E00042967,Living in another household type,0,0,0,0,0,0,1
E00042967,all student household,0,0,0,0,0,0,0
E00042967,communal establishment: Other,0,0,0,0,0,0,0
E00042967,communal establishment: University,0,0,0,0,0,0,0
E00042967,parents,0,43,6,2,1,0,0
E00042968,Does not apply,10,0,2,8,10,13,163
E00042968,Living alone,0,0,0,0,0,1,0
E00042968,Living in another household type,0,0,0,0,0,0,0
E00042968,all student household,0,0,0,0,0,0,1
E00042968,communal establishment: Other,0,0,0,0,0,0,0
E00042968,communal establishment: University,0,0,0,0,0,0,0
E00042968,parents,0,40,11,8,0,0,0
E00042969,Does not apply,11,0,0,4,6,8,194
E00042969,Living alone,0,0,0,0,0,0,2
E00042969,Living in another household type,0,0,0,0,0,0,0
E00042969,all student household,0,0,0,0,0,0,0
E00042969,communal establishment: Other,0,0,0,0,0,0,0
E00042969,communal establishment: University,0,0,0,0,0,0,0
E00042969,parents,0,22,2,1,2,0,0
E00042970,Does not apply,5,0,0,4,8,11,202
E00042970,Living alone,0,0,0,0,0,0,0
E00042970,Living in another household type,0,0,0,0,0,0,0
E00042970,all student household,0,0,0,0,0,0,0
E00042970,communal establishment: Other,0,0,0,0,0,0,0
E00042970,communal establishment: University,0,0,0,0,0,0,0
E00042970,parents,0,21,4,3,1,0,0
E00042971,Does not apply,15,0,1,1,8,17,285
E00042971,Living alone,0,0,0,0,0,0,0
E00042971,Living in another household type,0,0,0,0,0,0,1
E00042971,all student household,0,0,0,0,0,0,0
E00042971,communal establishment: Other,0,0,0,0,0,0,0
E00042971,communal establishment: University,0,0,0,0,0,0,0
E00042971,parents,0,47,7,0,3,0,0
E00042972,Does not apply,16,0,0,2,11,14,241
E00042972,Living alone,0,0,0,0,0,0,0
E00042972,Living in another household type,0,2,0,0,0,0,0
E00042972,all student household,0,0,0,0,0,0,0
E00042972,communal establishment: Other,0,0,0,0,0,0,0
E00042972,communal establishment: University,0,0,0,0,0,0,0
E00042972,parents,0,31,4,0,0,0,0
E00042974,Does not apply,13,0,0,6,21,22,276
E00042974,Living alone,0,0,0,0,0,0,0
E00042974,Living in another household type,0,0,0,0,1,0,0
E00042974,all student household,0,0,0,0,0,0,1
E00042974,communal establishment: Other,0,0,0,0,0,0,0
E00042974,communal establishment: University,0,0,0,0,0,0,0
E00042974,parents,0,27,4,1,0,0,1
E00042975,Does not apply,7,0,1,1,8,4,247
E00042975,Living alone,0,0,0,0,0,0,1
E00042975,Living in another household type,0,0,0,0,0,0,0
E00042975,all student household,0,0,0,0,0,0,0
E00042975,communal establishment: Other,0,0,0,0,0,0,0
E00042975,communal establishment: University,0,0,0,0,0,0,0
E00042975,parents,0,41,9,4,0,1,0
E00042976,Does not apply,17,0,0,5,7,16,214
E00042976,Living alone,0,0,0,0,0,0,0
E00042976,Living in another household type,0,0,0,0,0,0,1
E00042976,all student household,0,0,0,0,0,0,0
E00042976,communal establishment: Other,0,0,0,0,0,0,0
E00042976,communal establishment: University,0,0,0,0,0,0,0
E00042976,parents,0,17,4,0,1,0,0
E00042977,Does not apply,7,0,0,0,4,10,167
E00042977,Living alone,0,0,0,0,0,0,1
E00042977,Living in another household type,0,0,0,0,0,0,0
E00042977,all student household,0,0,0,0,0,0,0
E00042977,communal establishment: Other,0,0,0,0,0,0,0
E00042977,communal establishment: University,0,0,0,0,0,0,0
