msoa,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E02000531,communal establishment: Other,0,0,0,2,1,0,0
E02000531,communal establishment: University,0,0,0,0,0,0,0
E02000531,parents,0,1432,204,164,76,6,4
E02000532,Does not apply,496,2,12,87,313,505,5906
E02000532,Living alone,0,0,0,9,3,1,3
E02000532,Living in another household type,0,5,2,5,16,22,28
E02000532,all student household,0,0,2,9,10,3,7
E02000532,communal establishment: Other,0,0,0,0,0,0,0
E02000532,communal establishment: University,0,0,0,0,0,0,0
E02000532,parents,0,1189,179,107,44,7,5
E02000533,Does not apply,451,0,3,59,241,485,5530
E02000533,Living alone,0,0,1,2,5,3,5
E02000533,Living in another household type,0,9,1,10,16,17,35
E02000533,all student household,0,0,3,11,28,4,3
E02000533,communal establishment: Other,0,0,0,0,0,0,0
E02000533,communal establishment: University,0,0,0,0,0,0,0
E02000533,parents,0,1172,168,91,29,9,6
E02000534,Does not apply,506,0,2,73,311,595,5415
E02000534,Living alone,0,0,0,16,11,4,3
E02000534,Living in another household type,0,15,6,9,16,21,49
E02000534,all student household,0,0,0,5,8,3,9
E02000534,communal establishment: Other,0,2,0,0,0,0,3
E02000534,communal establishment: University,0,0,0,0,0,0,0
E02000534,parents,0,1098,183,137,56,11,1
E02000535,Does not apply,557,3,7,103,365,642,6249
E02000535,Living alone,0,0,0,4,5,2,4
E02000535,Living in another household type,0,34,7,16,30,30,71
E02000535,all student household,0,0,0,3,22,9,7
E02000535,communal establishment: Other,0,0,0,0,0,0,1
E02000535,communal establishment: University,0,0,0,0,0,0,0
E02000535,parents,0,1339,205,216,83,16,15
E02000536,Does not apply,646,5,9,82,398,755,6582
E02000536,Living alone,0,0,0,2,8,1,7
E02000536,Living in another household type,0,53,6,16,27,27,52
E02000536,all student household,0,0,0,0,7,7,12
E02000536,communal establishment: Other,0,1,0,0,0,0,0
E02000536,communal establishment: University,0,0,0,0,0,0,0
E02000536,parents,0,1432,313,253,112,18,7
E02000537,Does not apply,547,3,11,60,316,727,6075
E02000537,Living alone,0,0,1,4,7,7,4
E02000537,Living in another household type,0,37,11,6,114,95,78
E02000537,all student household,0,0,0,3,126,74,11
E02000537,communal establishment: Other,0,0,0,0,0,0,0
E02000537,communal establishment: University,0,0,0,0,0,0,0
E02000537,parents,0,1123,168,144,78,12,9
E02000538,Does not apply,604,1,7,102,407,849,6074
E02000538,Living alone,0,0,0,2,2,1,3
E02000538,Living in another household type,0,55,9,16,34,24,59
E02000538,all student household,0,0,0,1,5,4,8
E02000538,communal establishment: Other,0,0,0,0,0,0,0
E02000538,communal establishment: University,0,0,0,0,0,0,0
E02000538,parents,0,1289,218,220,94,12,5
E02000539,Does not apply,803,1,8,135,382,725,7608
E02000539,Living alone,0,0,0,1,4,4,10
E02000539,Living in another household type,0,25,6,11,15,17,48
E02000539,all student household,0,0,0,34,9,6,10
E02000539,communal establishment: Other,0,0,0,0,0,0,0
E02000539,communal establishment: University,0,0,0,0,0,0,0
E02000539,parents,0,1776,257,208,92,15,2
E02000540,Does not apply,901,8,11,90,442,858,7339
E02000540,Living alone,0,0,3,5,10,5,7
E02000540,Living in another household type,0,22,7,14,26,33,69
E02000540,all student household,0,4,1,26,33,18,16
E02000540,communal establishment: Other,0,0,0,0,0,0,0
E02000540,communal establishment: University,0,0,0,0,0,0,0
E02000540,parents,0,1677,224,174,76,8,3
E02000541,Does not apply,722,4,16,115,368,622,6595
E02000541,Living alone,0,1,0,0,1,5,6
E02000541,Living in another household type,0,56,11,24,24,34,55
E02000541,all student household,0,3,10,2,9,4,18
E02000541,communal establishment: Other,0,4,0,0,0,0,0
E02000541,communal establishment: University,0,0,0,0,0,0,0
E02000541,parents,0,1378,229,200,88,18,6
E02000542,Does not apply,889,6,9,114,477,775,7316
E02000542,Living alone,0,0,3,4,12,6,10
E02000542,Living in another household type,0,53,14,19,41,48,75
E02000542,all student household,0,0,5,6,16,8,12
E02000542,communal establishment: Other,0,4,0,1,0,0,0
E02000542,communal establishment: University,0,0,0,0,0,0,0
E02000542,parents,0,1767,275,230,87,14,9
E02000543,Does not apply,1124,7,12,127,414,1097,8281
E02000543,Living alone,0,1,0,8,4,8,8
E02000543,Living in another household type,0,55,11,12,42,55,135
E02000543,all student household,0,0,1,10,47,24,10
E02000543,communal establishment: Other,0,1,0,0,2,1,0
E02000543,communal establishment: University,0,0,0,0,0,0,0
E02000543,parents,0,1922,280,195,89,14,5
E02000544,Does not apply,428,1,8,69,283,489,5585
E02000544,Living alone,0,0,0,0,2,2,4
E02000544,Living in another household type,0,25,5,20,22,21,44
E02000544,all student household,0,0,1,8,14,6,6
E02000544,communal establishment: Other,0,0,0,0,0,0,0
E02000544,communal establishment: University,0,0,0,0,0,0,0
E02000544,parents,0,1094,205,137,70,16,3
E02000545,Does not apply,604,1,9,95,262,597,5581
E02000545,Living alone,0,0,0,1,2,2,9
E02000545,Living in another household type,0,24,9,8,14,5,40
E02000545,all student household,0,1,1,26,9,1,8
E02000545,communal establishment: Other,0,0,0,0,0,0,0
E02000545,communal establishment: University,0,0,0,0,0,0,0
E02000545,parents,0,1464,245,155,58,7,2
E02000546,Does not apply,631,5,14,115,376,709,6185
E02000546,Living alone,0,0,0,2,7,2,9
E02000546,Living in another household type,0,65,13,10,29,16,52
E02000546,all student household,0,0,0,3,9,4,6
E02000546,communal establishment: Other,0,0,0,0,10,0,0
E02000546,communal establishment: University,0,0,0,0,0,0,0
E02000546,parents,0,1545,263,244,106,16,2
E02000547,Does not apply,720,1,14,121,447,731,6673
E02000547,Living alone,0,0,0,1,2,1,7
E02000547,Living in another household type,0,23,6,13,26,41,50
E02000547,all student household,0,0,0,4,10,3,17
E02000547,communal establishment: Other,0,0,0,0,0,1,0
E02000547,communal establishment: University,0,0,0,0,0,0,0
E02000547,parents,0,1607,245,152,66,16,2
E02000548,Does not apply,721,4,17,156,390,642,6274
E02000548,Living alone,0,0,0,0,3,2,10
E02000548,Living in another household type,0,34,9,16,20,20,34
E02000548,all student household,0,0,2,2,2,3,12
E02000548,communal establishment: Other,0,0,0,0,0,0,0
E02000548,communal establishment: University,0,0,0,0,0,0,0
E02000548,parents,0,1692,218,181,82,8,8
E02000549,Does not apply,697,3,14,147,475,884,7670
E02000549,Living alone,0,0,0,4,0,4,8
E02000549,Living in another household type,0,41,16,18,29,41,63
E02000549,all student household,0,2,0,7,10,5,11
E02000549,communal establishment: Other,0,29,15,5,3,5,0
E02000549,communal establishment: University,0,0,0,0,0,0,0
E02000549,parents,0,1651,314,238,112,15,3
E02000550,Does not apply,697,9,16,154,416,698,6274
E02000550,Living alone,0,0,0,0,3,1,7
E02000550,Living in another household type,0,24,9,18,19,15,50
E02000550,all student household,0,0,1,3,19,10,8
E02000550,communal establishment: Other,0,0,0,0,0,0,0
E02000550,communal establishment: University,0,0,0,0,0,0,0
E02000550,parents,0,1751,249,169,69,10,7
E02000551,Does not apply,688,5,24,154,379,651,5607
E02000551,Living alone,0,0,1,3,1,1,4
E02000551,Living in another household type,0,32,5,8,12,13,61
E02000551,all student household,0,0,0,4,14,8,8
E02000551,communal establishment: Other,0,0,0,0,2,2,0
E02000551,communal establishment: University,0,0,0,0,0,0,0
E02000551,parents,0,1598,222,177,70,7,3
E02000552,Does not apply,616,3,22,286,350,537,5470
E02000552,Living alone,0,0,0,0,1,1,8
E02000552,Living in another household type,0,27,8,5,8,12,42
E02000552,all student household,0,1,0,0,1,1,5
E02000552,communal establishment: Other,0,0,23,11,2,0,0
E02000552,communal establishment: University,0,0,0,0,0,0,0
E02000552,parents,0,1417,196,133,50,11,3
E02000553,Does not apply,447,1,4,94,265,404,4373
E02000553,Living alone,0,0,0,0,1,0,2
E02000553,Living in another household type,0,20,6,2,7,10,20
E02000553,all student household,0,1,0,0,3,7,7
E02000553,communal establishment: Other,0,0,0,0,0,0,0
E02000553,communal establishment: University,0,0,0,0,0,0,0
E02000553,parents,0,1130,149,109,36,6,3
E02000554,Does not apply,546,2,9,95,419,940,5516
E02000554,Living alone,0,0,0,4,11,5,13
E02000554,Living in another household type,0,13,6,8,54,38,47
E02000554,all student household,0,0,0,25,31,7,16
E02000554,communal establishment: Other,0,0,0,0,0,0,0
E02000554,communal establishment: University,0,0,0,0,0,0,0
E02000554,parents,0,1157,183,127,68,13,2
E02000555,Does not apply,482,5,6,76,401,1047,5636
E02000555,Living alone,0,0,0,7,9,5,13
E02000555,Living in another household type,0,21,8,10,75,52,43
E02000555,all student household,0,0,0,44,120,11,4
E02000555,communal establishment: Other,0,0,0,0,0,0,1
E02000555,communal establishment: University,0,0,0,0,0,0,0
E02000555,parents,0,1103,166,135,69,11,4
E02000556,Does not apply,575,5,6,89,611,1589,6528
E02000556,Living alone,0,0,0,3,12,5,15
E02000556,Living in another household type,0,18,3,11,79,82,54
E02000556,all student household,0,0,0,28,55,15,7
E02000556,communal establishment: Other,0,0,0,0,0,0,0
E02000556,communal establishment: University,0,0,0,260,50,17,4
E02000556,parents,0,1002,106,106,49,7,8
E02000557,Does not apply,418,2,4,71,390,949,5412
E02000557,Living alone,0,0,0,7,16,13,16
E02000557,Living in another household type,0,11,2,34,51,32,57
E02000557,all student household,0,0,0,37,93,11,7
E02000557,communal establishment: Other,0,0,0,0,1,0,0
E02000557,communal establishment: University,0,0,0,0,0,0,0
E02000557,parents,0,893,121,76,44,13,2
E02000558,Does not apply,602,0,2,95,461,1091,5083
E02000558,Living alone,0,0,0,4,3,4,32
E02000558,Living in another household type,0,22,9,11,72,47,57
E02000558,all student household,0,0,0,31,56,17,12
E02000558,communal establishment: Other,0,0,0,0,1,0,2
E02000558,communal establishment: University,0,0,0,17,15,8,1
E02000558,parents,0,1195,196,176,79,7,3
E02000559,Does not apply,537,3,6,59,381,1229,5662
E02000559,Living alone,0,1,0,0,6,5,34
E02000559,Living in another household type,0,8,1,11,33,51,27
E02000559,all student household,0,0,0,13,35,8,7
E02000559,communal establishment: Other,0,0,0,0,0,0,0
E02000559,communal establishment: University,0,0,0,0,0,0,0
E02000559,parents,0,1096,150,171,39,6,5
E02000560,Does not apply,335,1,3,43,389,1173,4056
E02000560,Living alone,0,0,1,8,18,11,18
E02000560,Living in another household type,0,12,4,4,73,67,63
E02000560,all student household,0,0,0,64,115,9,5
E02000560,communal establishment: Other,0,0,0,5,5,0,0
E02000560,communal establishment: University,0,0,1,48,40,5,4
E02000560,parents,0,605,80,65,25,6,3
E02000561,Does not apply,320,0,2,53,243,785,4533
E02000561,Living alone,0,0,0,7,8,7,5
E02000561,Living in another household type,0,4,14,40,32,45,53
E02000561,all student household,0,0,1,36,38,9,0
E02000561,communal establishment: Other,0,0,0,0,2,8,23
E02000561,communal establishment: University,0,0,0,37,49,14,3
E02000561,parents,0,776,137,80,16,6,1
E02000562,Does not apply,403,1,4,61,281,872,4924
E02000562,Living alone,0,0,0,1,2,6,24
E02000562,Living in another household type,0,17,3,10,24,37,33
E02000562,all student household,0,0,0,7,22,3,8
E02000562,communal establishment: Other,0,0,0,0,0,0,3
E02000562,communal establishment: University,0,0,0,0,0,0,0
E02000562,parents,0,810,157,100,36,11,6
E02000563,Does not apply,417,1,8,90,419,931,4949
E02000563,Living alone,0,0,1,3,10,3,18
E02000563,Living in another household type,0,17,4,18,73,55,45
E02000563,all student household,0,0,0,76,122,20,11
E02000563,communal establishment: Other,0,0,0,3,1,0,7
E02000563,communal establishment: University,0,0,0,0,0,0,0
E02000563,parents,0,1004,156,118,61,11,7
E02000564,Does not apply,602,5,5,81,598,1833,6985
E02000564,Living alone,0,1,0,6,18,10,31
E02000564,Living in another household type,0,9,15,30,88,80,59
E02000564,all student household,0,0,0,73,120,35,15
E02000564,communal establishment: Other,0,0,3,14,0,1,0
E02000564,communal establishment: University,0,0,0,119,216,59,13
E02000564,parents,0,987,148,113,40,19,1
E02000565,Does not apply,423,1,14,97,338,976,4939
E02000565,Living alone,0,1,0,5,1,4,8
E02000565,Living in another household type,0,15,1,14,33,40,37
E02000565,all student household,0,0,0,11,26,9,10
E02000565,communal establishment: Other,0,0,0,16,12,1,1
E02000565,communal establishment: University,0,0,0,14,59,29,12
E02000565,parents,0,985,172,180,42,16,3
E02000566,Does not apply,500,1,6,39,317,1120,5178
E02000566,Living alone,0,1,0,5,7,5,15
E02000566,Living in another household type,0,3,3,15,37,44,59
E02000566,all student household,0,0,1,50,69,17,6
E02000566,communal establishment: Other,0,0,0,0,0,0,0
E02000566,communal establishment: University,0,0,0,0,0,0,0
E02000566,parents,0,814,112,85,36,11,3
E02000567,Does not apply,549,1,3,116,355,1338,6583
E02000567,Living alone,0,0,1,0,7,8,15
E02000567,Living in another household type,0,25,10,13,37,37,59
E02000567,all student household,0,0,0,22,28,9,18
E02000567,communal establishment: Other,0,0,0,0,0,0,0
E02000567,communal establishment: University,0,0,0,0,0,0,0
E02000567,parents,0,918,149,96,43,7,3
E02000568,Does not apply,552,1,9,171,622,1257,6100
E02000568,Living alone,0,1,0,7,26,18,11
E02000568,Living in another household type,0,25,9,7,61,59,72
E02000568,all student household,0,0,0,135,173,30,17
E02000568,communal establishment: Other,0,0,0,0,0,0,1
E02000568,communal establishment: University,0,0,2,194,143,44,18
E02000568,parents,0,1180,171,137,72,21,7
E02000569,Does not apply,579,2,10,72,382,1146,5970
E02000569,Living alone,0,0,1,3,11,11,10
E02000569,Living in another household type,0,7,8,9,31,38,50
E02000569,all student household,0,1,0,48,45,12,11
E02000569,communal establishment: Other,0,0,1,5,0,0,0
E02000569,communal establishment: University,0,0,0,0,0,0,0
E02000569,parents,0,1113,154,121,53,12,2
E02000570,Does not apply,423,1,8,57,275,1036,5277
E02000570,Living alone,0,0,0,4,8,9,10
E02000570,Living in another household type,0,18,4,13,34,50,40
E02000570,all student household,0,0,0,54,61,3,4
E02000570,communal establishment: Other,0,0,1,3,0,0,0
E02000570,communal establishment: University,0,0,0,0,0,0,0
E02000570,parents,0,693,105,57,28,7,1
E02000571,Does not apply,614,5,8,77,307,1058,5341
E02000571,Living alone,0,0,0,5,9,3,5
E02000571,Living in another household type,0,17,12,41,32,55,43
E02000571,all student household,0,0,0,38,55,39,9
E02000571,communal establishment: Other,0,0,0,0,0,0,0
E02000571,communal establishment: University,0,0,0,0,0,0,0
E02000571,parents,0,788,143,131,78,7,5
E02000572,Does not apply,417,3,14,114,474,912,4561
E02000572,Living alone,0,0,0,11,22,13,8
E02000572,Living in another household type,0,15,9,16,73,51,79
E02000572,all student household,0,0,3,196,154,21,19
E02000572,communal establishment: Other,0,0,0,0,0,0,0
E02000572,communal establishment: University,0,0,0,0,0,0,0
E02000572,parents,0,1020,155,140,77,21,6
E02000573,Does not apply,517,0,8,66,432,1594,6029
E02000573,Living alone,0,0,1,20,33,65,20
E02000573,Living in another household type,0,9,3,18,43,45,61
E02000573,all student household,0,0,0,63,115,18,6
E02000573,communal establishment: Other,0,0,0,0,0,1,8
E02000573,communal establishment: University,0,0,0,137,4,1,0
E02000573,parents,0,765,98,81,50,8,5
E02000574,Does not apply,293,1,2,51,326,848,4504
E02000574,Living alone,0,2,1,24,32,19,17
E02000574,Living in another household type,0,6,2,5,71,32,30
E02000574,all student household,0,0,0,99,142,36,6
E02000574,communal establishment: Other,0,0,0,1,2,6,3
E02000574,communal establishment: University,0,0,12,318,149,60,49
E02000574,parents,0,510,74,67,26,12,1
E02000575,Does not apply,584,3,2,61,475,1295,6064
E02000575,Living alone,0,0,1,23,43,29,13
E02000575,Living in another household type,0,8,2,22,82,69,62
E02000575,all student household,0,0,0,116,237,56,9
E02000575,communal establishment: Other,0,0,0,11,5,3,3
E02000575,communal establishment: University,0,0,3,507,304,70,21
E02000575,parents,0,839,117,98,58,10,3
E02000576,Does not apply,541,1,6,73,573,1281,5702
E02000576,Living alone,0,1,0,23,67,18,13
E02000576,Living in another household type,0,12,3,21,64,48,81
E02000576,all student household,0,2,0,110,112,24,12
E02000576,communal establishment: Other,0,0,0,4,2,0,1
E02000576,communal establishment: University,0,0,2,207,109,28,8
E02000576,parents,0,1128,187,122,75,5,4
E02000577,Does not apply,306,0,4,150,325,656,4522
E02000577,Living alone,0,0,0,7,11,8,19
E02000577,Living in another household type,0,20,9,9,16,7,30
E02000577,all student household,0,2,1,8,13,6,6
E02000577,communal establishment: Other,0,0,0,0,0,0,0
E02000577,communal establishment: University,0,0,0,44,171,24,8
E02000577,parents,0,812,160,195,135,22,4
E02000578,Does not apply,339,1,5,50,217,414,3666
E02000578,Living alone,0,0,0,1,2,1,4
E02000578,Living in another household type,0,16,4,32,7,11,20
E02000578,all student household,0,0,0,3,3,12,6
E02000578,communal establishment: Other,0,0,0,0,2,0,0
E02000578,communal establishment: University,0,0,0,0,0,0,0
E02000578,parents,0,745,222,123,86,11,1
E02000579,Does not apply,509,3,4,75,382,793,5608
E02000579,Living alone,0,0,0,4,11,6,11
E02000579,Living in another household type,0,18,2,30,22,27,27
E02000579,all student household,0,3,1,9,18,2,9
E02000579,communal establishment: Other,0,11,0,0,0,1,0
E02000579,communal establishment: University,0,0,0,0,0,0,0
E02000579,parents,0,960,195,175,75,10,1
E02000580,Does not apply,282,1,7,48,314,743,5346
E02000580,Living alone,0,0,0,4,21,7,19
E02000580,Living in another household type,0,12,3,9,14,25,25
E02000580,all student household,0,0,0,10,26,5,6
E02000580,communal establishment: Other,0,0,0,0,0,0,0
E02000580,communal establishment: University,0,0,0,0,0,0,0
E02000580,parents,0,654,109,124,57,9,4
E02000581,Does not apply,294,2,6,108,391,519,4524
E02000581,Living alone,0,0,0,2,7,7,3
